,Ticker,Indicador,ATUAL,2021,2020,2019,2018,2017,2016,2015,2014,2013,Setor
26,RECV3,ROIC ,"8,72%","8,72%","10,45%","3,07%","17,29%",,,,,,Exploração. Refino e Distribuição
27,RECV3,Giro ativos ,"0,22","0,22","0,38","0,18","0,59",,,,,,Exploração. Refino e Distribuição
28,RECV3,CAGR Receitas 5 anos ,-%,-%,-%,-%,-%,,,,,,Exploração. Refino e Distribuição
29,RECV3,CAGR Lucros 5 anos ,-%,-%,-%,-%,-%,,,,,,Exploração. Refino e Distribuição
0,REDE3,D.Y ,"10,32%","14,95%","0,83%","3,24%","0,18%","0,62%","2,50%",-%,-%,-%,Energia Elétrica
1,REDE3,P/L ,"8,89","9,09","25,86","24,58","35,74","53,65","6,22","1,26","0,21","-3,97",Energia Elétrica
2,REDE3,PEG Ratio ,"0,13","0,14",-,-,"0,14","-1,77","-0,10","-0,02","0,00","0,04",Energia Elétrica
3,REDE3,P/VP ,"2,55","2,61","5,61","5,01","4,38","2,00","0,34","0,22","0,18","-99,81",Energia Elétrica
4,REDE3,EV/EBITDA ,"5,86","5,83","11,63","10,65","11,12","13,47","5,75","5,31",-,"-158,77",Energia Elétrica
5,REDE3,EV/EBIT ,"7,03","6,99","15,70","14,68","16,88","13,47","5,75","5,31","1,74","-67,58",Energia Elétrica
6,REDE3,P/EBITDA ,"3,54","3,61","9,53","7,63","7,97","8,21","1,58","0,85",-,"-35,03",Energia Elétrica
7,REDE3,P/EBIT ,"4,24","4,34","12,86","10,52","12,08","8,21","1,58","0,85","0,36","-14,91",Energia Elétrica
8,REDE3,VPA ,"2,51","2,51","1,99","1,70","1,58","1,45","6,82","5,49","4,59","-0,01",Energia Elétrica
9,REDE3,P/Ativo ,"0,55","0,56","1,09","0,93","0,86","0,40","0,07","0,04","0,03","0,18",Energia Elétrica
10,REDE3,LPA ,"0,72","0,72","0,43","0,35","0,19","0,05","0,37","0,96","3,99","-0,30",Energia Elétrica
11,REDE3,P/SR ,"0,87","0,88","2,08","1,56","1,42","0,66","0,13","0,06","0,07","38,19",Energia Elétrica
12,REDE3,P/Cap. Giro ,"6,98","7,14","9,22","11,05","9,12","9,74","2,05","0,58","0,64","-0,28",Energia Elétrica
13,REDE3,P/Ativo Circ. Liq. ,"-0,78","-0,80","-1,70","-1,26","-1,19","-0,55","-0,10","-0,06","-0,04","-0,20",Energia Elétrica
14,REDE3,Dív. líquida/PL ,"1,60","2,28","1,24","1,98","1,74","1,28","0,90","1,16","0,70",-,Energia Elétrica
15,REDE3,Dív. líquida/EBITDA ,"2,22","2,22","2,11","3,02","3,16","5,26","4,17","4,46",-,"-123,74",Energia Elétrica
16,REDE3,Dív. líquida/EBIT ,"2,66","2,66","2,84","4,16","4,79","5,26","4,17","4,46","1,39","-52,67",Energia Elétrica
17,REDE3,PL/Ativos ,"0,21","0,15","0,19","0,19","0,20","0,20","0,21","0,18","0,16","-0,24",Energia Elétrica
18,REDE3,Passivos/Ativos ,"0,79","0,79","0,74","0,75","0,74","0,72","0,71","0,74","0,75","1,23",Energia Elétrica
19,REDE3,Liq. corrente ,"1,36","1,36","1,48","1,49","1,52","1,18","1,15","1,33","1,18","0,09",Energia Elétrica
20,REDE3,M. Bruta ,"25,39%","25,39%","21,85%","20,79%","18,26%","13,09%","14,05%","12,90%","19,39%","2,65%",Energia Elétrica
21,REDE3,M. EBITDA ,"24,46%","24,46%","21,87%","20,46%","17,81%","8,10%","8,14%","7,42%",-%,"-109,02%",Energia Elétrica
22,REDE3,M. EBIT ,"20,39%","20,39%","16,20%","14,85%","11,74%","8,10%","8,14%","7,42%","20,25%","-256,12%",Energia Elétrica
23,REDE3,M. Líquida ,"9,73%","9,73%","8,05%","6,35%","3,97%","1,24%","2,06%","4,98%","34,64%","-960,98%",Energia Elétrica
24,REDE3,ROE ,"28,71%","40,86%","21,68%","20,37%","12,26%","3,72%","5,49%","17,48%","86,90%","-19,53%",Energia Elétrica
25,REDE3,ROA ,"6,16%","6,16%","4,20%","3,80%","2,42%","0,75%","1,15%","3,16%","14,27%","-4,62%",Energia Elétrica
26,REDE3,ROIC ,"17,08%","17,08%","9,80%","11,15%","9,29%","6,09%","7,49%","8,26%","8,14%","-5,01%",Energia Elétrica
27,REDE3,Giro ativos ,"0,63","0,63","0,52","0,60","0,61","0,60","0,56","0,63","0,41","0,00",Energia Elétrica
28,REDE3,CAGR Receitas 5 anos ,"15,06%","15,06%","6,59%","17,93%","275,96%","19,77%","7,67%","3,66%","-3,08%",-%,Energia Elétrica
29,REDE3,CAGR Lucros 5 anos ,"56,90%","56,90%","17,33%","-15,99%",-%,-%,-%,-%,"190,05%",-%,Energia Elétrica
0,RENT3,D.Y ,"0,88%","0,84%","0,50%","0,88%","0,91%","2,78%","2,15%","3,33%","1,12%","4,83%",Aluguel de carros
1,RENT3,P/L ,"21,22","19,67","49,89","41,07","30,11","9,70","21,57","13,06","18,42","18,34",Aluguel de carros
2,RENT3,PEG Ratio ,"0,22","0,21",-,-,"0,99","0,41","12,60","-6,57","2,70","0,31",Aluguel de carros
3,RENT3,P/VP ,"5,69","5,28","8,64","6,29","6,41","1,89","4,02","2,71","4,57","5,26",Aluguel de carros
4,RENT3,EV/EBITDA ,"13,74","12,88","23,84","18,44",-,-,-,-,-,-,Aluguel de carros
5,RENT3,EV/EBIT ,"15,76","14,77","32,65","27,39","19,97","9,05","14,16","9,37","12,23","12,85",Aluguel de carros
6,RENT3,P/EBITDA ,"11,73","10,87","21,19","15,48",-,-,-,-,-,-,Aluguel de carros
7,RENT3,P/EBIT ,"13,45","12,47","29,03","22,99","15,82","5,06","11,45","7,15","10,41","10,81",Aluguel de carros
8,RENT3,VPA ,"10,04","10,04","7,98","7,54","4,64","11,69","8,52","9,17","7,82","6,33",Aluguel de carros
9,RENT3,P/Ativo ,"1,71","1,59","2,56","1,77","1,42","0,44","1,19","0,86","1,33","1,54",Aluguel de carros
10,RENT3,LPA ,"2,69","2,69","1,38","1,15","0,99","2,27","1,59","1,90","1,94","1,81",Aluguel de carros
11,RENT3,P/SR ,"3,98","3,69","5,07","3,36","2,51","0,81","1,99","1,34","1,94","2,01",Aluguel de carros
12,RENT3,P/Cap. Giro ,"22,15","20,53","41,07","35,24","56,01","4,10","22,01","8,09","13,40","13,64",Aluguel de carros
13,RENT3,P/Ativo Circ. Liq. ,"-2,36","-2,19","-3,52","-2,30","-1,93","-0,63","-1,71","-1,28","-2,03","-2,28",Aluguel de carros
14,RENT3,Dív. líquida/PL ,"0,97","0,97","1,08","1,20","1,68","1,49","0,95","0,84","0,80","0,99",Aluguel de carros
15,RENT3,Dív. líquida/EBITDA ,"2,01","2,01","2,65","2,96",-,-,-,-,-,-,Aluguel de carros
16,RENT3,Dív. líquida/EBIT ,"2,30","2,30","3,62","4,40","4,15","3,99","2,71","2,22","1,82","2,04",Aluguel de carros
17,RENT3,PL/Ativos ,"0,30","0,30","0,30","0,28","0,22","0,23","0,30","0,32","0,29","0,29",Aluguel de carros
18,RENT3,Passivos/Ativos ,"0,70","0,70","0,70","0,72","0,78","0,77","0,70","0,68","0,71","0,71",Aluguel de carros
19,RENT3,Liq. corrente ,"1,39","1,39","1,30","1,28","1,11","1,54","1,22","1,48","1,40","1,53",Aluguel de carros
20,RENT3,M. Bruta ,"43,10%","43,10%","28,12%","24,62%","26,22%","27,19%","29,06%","31,55%","30,36%","30,29%",Aluguel de carros
21,RENT3,M. EBITDA ,"33,92%","33,92%","23,94%","21,70%",-%,-%,-%,-%,-%,-%,Aluguel de carros
22,RENT3,M. EBIT ,"29,57%","29,57%","17,48%","14,61%","15,89%","16,00%","17,37%","18,72%","18,67%","18,60%",Aluguel de carros
23,RENT3,M. Líquida ,"18,75%","18,75%","10,17%","8,18%","8,35%","8,35%","9,22%","10,24%","10,55%","10,96%",Aluguel de carros
24,RENT3,ROE ,"26,83%","26,83%","17,32%","15,31%","21,30%","19,44%","18,63%","20,73%","24,80%","28,66%",Aluguel de carros
25,RENT3,ROA ,"8,07%","8,07%","5,13%","4,30%","4,71%","4,52%","5,52%","6,57%","7,21%","8,40%",Aluguel de carros
26,RENT3,ROIC ,"11,79%","11,79%","8,60%","8,39%","9,57%","9,04%","10,91%","12,20%","12,86%","13,43%",Aluguel de carros
27,RENT3,Giro ativos ,"0,43","0,43","0,50","0,53","0,56","0,54","0,60","0,64","0,68","0,77",Aluguel de carros
28,RENT3,CAGR Receitas 5 anos ,"19,68%","19,68%","21,28%","21,24%","17,63%","13,85%","8,75%","9,48%","16,41%",-%,Aluguel de carros
29,RENT3,CAGR Lucros 5 anos ,"37,93%","37,93%","21,10%","15,22%","11,39%","15,98%","7,01%","9,48%","30,32%",-%,Aluguel de carros
0,RNEW11,D.Y ,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,Energia Elétrica
1,RNEW11,P/L ,"6,12","8,44","8,68","-1,65","-3,52","-0,64","-0,58","23,28","-80,94","599,14",Energia Elétrica
2,RNEW11,PEG Ratio ,"0,17","0,23",-,-,"0,14","-0,19","0,00","-0,05","0,12","-2,93",Energia Elétrica
3,RNEW11,P/VP ,"-0,29","-0,40","-0,18","-1,54","-39,43","0,93","0,33","1,05","1,15","3,75",Energia Elétrica
4,RNEW11,EV/EBITDA ,"3,25","3,47","161,90","-5,91","-6,50","-2,57","-5,20",-,"42,17","36,78",Energia Elétrica
5,RNEW11,EV/EBIT ,"3,27","3,50","-580,68","-5,74","-6,37","-2,53","-4,53","10,72","129,36","65,23",Energia Elétrica
6,RNEW11,P/EBITDA ,"0,60","0,82","19,58","-3,07","-5,77","-0,94","-0,97",-,"23,71","23,94",Energia Elétrica
7,RNEW11,P/EBIT ,"0,60","0,83","-70,24","-2,98","-5,65","-0,92","-0,85","5,85","72,75","42,45",Energia Elétrica
8,RNEW11,VPA ,"-17,96","-17,96","-79,65","-7,84","-0,55","6,48","18,40","24,73","32,55","13,05",Energia Elétrica
9,RNEW11,P/Ativo ,"0,08","0,11","0,08","0,72","1,15","0,25","0,11","0,46","0,52","1,02",Energia Elétrica
10,RNEW11,LPA ,"0,84","0,84","1,61","-7,29","-6,16","-9,47","-10,37","1,11","-0,46","0,08",Energia Elétrica
11,RNEW11,P/SR ,"2,00","2,76","2,76","17,07","4,25","0,99","1,32","6,72","9,55","16,62",Energia Elétrica
12,RNEW11,P/Cap. Giro ,"20,61","28,41","0,71","-0,58","-6,59","-0,45","-0,20","-2,91","16,48","-4,00",Energia Elétrica
13,RNEW11,P/Ativo Circ. Liq. ,"-0,12","-0,17","-0,15","-0,73","-3,39","-0,26","-0,11","-0,50","-0,60","-1,16",Energia Elétrica
14,RNEW11,Dív. líquida/PL ,-,-,-,-,-,"1,63","1,42","0,87","0,90","2,02",Energia Elétrica
15,RNEW11,Dív. líquida/EBITDA ,"2,65","2,65","142,32","-2,85","-0,73","-1,63","-4,22",-,"18,45","12,85",Energia Elétrica
16,RNEW11,Dív. líquida/EBIT ,"2,67","2,67","-510,44","-2,77","-0,72","-1,61","-3,69","4,87","56,61","22,78",Energia Elétrica
17,RNEW11,PL/Ativos ,"-0,29","-0,29","-0,48","-0,47","-0,03","0,27","0,33","0,44","0,45","0,27",Energia Elétrica
18,RNEW11,Passivos/Ativos ,"1,29","1,29","1,48","1,47","1,03","0,73","0,67","0,56","0,55","0,73",Energia Elétrica
19,RNEW11,Liq. corrente ,"1,01","1,01","1,38","0,01","0,79","0,08","0,04","0,37","1,34","0,32",Energia Elétrica
20,RNEW11,M. Bruta ,"13,83%","13,83%","33,65%","32,42%","-17,53%","7,82%","6,11%","47,93%","53,44%","56,62%",Energia Elétrica
21,RNEW11,M. EBITDA ,"336,64%","336,64%","14,10%","-556,50%","-73,64%","-105,72%","-135,89%",-%,"40,26%","69,44%",Energia Elétrica
22,RNEW11,M. EBIT ,"334,40%","334,40%","-3,93%","-572,97%","-75,25%","-107,38%","-155,75%","114,87%","13,12%","39,16%",Energia Elétrica
23,RNEW11,M. Líquida ,"32,71%","32,71%","31,82%","-1.032,75%","-120,64%","-155,23%","-227,98%","28,84%","-11,79%","2,77%",Energia Elétrica
24,RNEW11,ROE ,"-4,68%","-4,68%","-2,03%","-92,99%","-1.119,50%","-146,13%","-56,32%","4,50%","-1,42%","0,63%",Energia Elétrica
25,RNEW11,ROA ,"1,35%","1,35%","0,98%","-43,52%","-32,58%","-38,90%","-18,67%","1,96%","-0,64%","0,17%",Energia Elétrica
26,RNEW11,ROIC ,"56,84%","56,84%","-1,17%","-120,77%","-160,79%","-43,17%","-16,92%","5,01%","0,45%","2,32%",Energia Elétrica
27,RNEW11,Giro ativos ,"0,04","0,04","0,03","0,04","0,27","0,25","0,08","0,07","0,05","0,06",Energia Elétrica
28,RNEW11,CAGR Receitas 5 anos ,"-27,95%","-27,95%","-29,67%","-20,17%","25,72%","44,72%","67,58%","61,91%","53,94%","69,89%",Energia Elétrica
29,RNEW11,CAGR Lucros 5 anos ,-%,-%,"-28,28%",-%,-%,-%,-%,"139,56%",-%,-%,Energia Elétrica
0,RNEW3,D.Y ,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,Energia Elétrica
1,RNEW3,P/L ,"6,56","8,81","9,30","-2,11","-3,62","-0,75",-,-,-,-,Energia Elétrica
2,RNEW3,PEG Ratio ,"0,18","0,24",-,-,"0,15","-0,22",-,-,-,-,Energia Elétrica
3,RNEW3,P/VP ,"-0,31","-0,41","-0,19","-1,97","-40,47","1,09",-,-,-,-,Energia Elétrica
4,RNEW3,EV/EBITDA ,"3,25","3,47","161,90","-5,91","-6,50","-2,57","-5,20",-,"42,17","36,78",Energia Elétrica
5,RNEW3,EV/EBIT ,"3,27","3,50","-580,68","-5,74","-6,37","-2,53","-4,53","10,72","129,36","65,23",Energia Elétrica
6,RNEW3,P/EBITDA ,"0,64","0,86","20,98","-3,92","-5,92","-1,10",-,-,-,-,Energia Elétrica
7,RNEW3,P/EBIT ,"0,64","0,86","-75,25","-3,81","-5,80","-1,08",-,-,-,-,Energia Elétrica
8,RNEW3,VPA ,"-5,99","-5,99","-26,55","-2,61","-0,18","2,16","6,13","8,24","10,85","4,35",Energia Elétrica
9,RNEW3,P/Ativo ,"0,09","0,12","0,09","0,92","1,18","0,29",-,-,-,-,Energia Elétrica
10,RNEW3,LPA ,"0,28","0,28","0,54","-2,43","-2,05","-3,16","-3,46","0,37","-0,15","0,03",Energia Elétrica
11,RNEW3,P/SR ,"2,15","2,88","2,96","21,84","4,36","1,16",-,-,-,-,Energia Elétrica
12,RNEW3,P/Cap. Giro ,"22,09","29,65","0,77","-0,74","-6,76","-0,53",-,-,-,-,Energia Elétrica
13,RNEW3,P/Ativo Circ. Liq. ,"-0,13","-0,17","-0,16","-0,93","-3,48","-0,31",-,-,-,-,Energia Elétrica
14,RNEW3,Dív. líquida/PL ,-,-,-,-,-,"1,63","1,42","0,87","0,90","2,02",Energia Elétrica
15,RNEW3,Dív. líquida/EBITDA ,"2,65","2,65","142,32","-2,85","-0,73","-1,63","-4,22",-,"18,45","12,85",Energia Elétrica
16,RNEW3,Dív. líquida/EBIT ,"2,67","2,67","-510,44","-2,77","-0,72","-1,61","-3,69","4,87","56,61","22,78",Energia Elétrica
17,RNEW3,PL/Ativos ,"-0,29","-0,29","-0,48","-0,47","-0,03","0,27","0,33","0,44","0,45","0,27",Energia Elétrica
18,RNEW3,Passivos/Ativos ,"1,29","1,29","1,48","1,47","1,03","0,73","0,67","0,56","0,55","0,73",Energia Elétrica
19,RNEW3,Liq. corrente ,"1,01","1,01","1,38","0,01","0,79","0,08","0,04","0,37","1,34","0,32",Energia Elétrica
20,RNEW3,M. Bruta ,"13,83%","13,83%","33,65%","32,42%","-17,53%","7,82%","6,11%","47,93%","53,44%","56,62%",Energia Elétrica
21,RNEW3,M. EBITDA ,"336,64%","336,64%","14,10%","-556,50%","-73,64%","-105,72%","-135,89%",-%,"40,26%","69,44%",Energia Elétrica
22,RNEW3,M. EBIT ,"334,40%","334,40%","-3,93%","-572,97%","-75,25%","-107,38%","-155,75%","114,87%","13,12%","39,16%",Energia Elétrica
23,RNEW3,M. Líquida ,"32,71%","32,71%","31,82%","-1.032,75%","-120,64%","-155,23%","-227,98%","28,84%","-11,79%","2,77%",Energia Elétrica
24,RNEW3,ROE ,"-4,68%","-4,68%","-2,03%","-92,99%","-1.119,50%","-146,13%","-56,32%","4,50%","-1,42%","0,63%",Energia Elétrica
25,RNEW3,ROA ,"1,35%","1,35%","0,98%","-43,52%","-32,58%","-38,90%","-18,67%","1,96%","-0,64%","0,17%",Energia Elétrica
26,RNEW3,ROIC ,"56,84%","56,84%","-1,17%","-120,77%","-160,79%","-43,17%","-16,92%","5,01%","0,45%","2,32%",Energia Elétrica
27,RNEW3,Giro ativos ,"0,04","0,04","0,03","0,04","0,27","0,25","0,08","0,07","0,05","0,06",Energia Elétrica
28,RNEW3,CAGR Receitas 5 anos ,"-27,95%","-27,95%","-29,67%","-20,17%","25,72%","44,72%","67,58%","61,91%","53,94%","69,89%",Energia Elétrica
29,RNEW3,CAGR Lucros 5 anos ,-%,-%,"-28,28%",-%,-%,-%,-%,"139,56%",-%,-%,Energia Elétrica
0,ROMI3,D.Y ,"6,72%","4,22%","15,53%","6,38%","8,81%","1,04%","0,89%","1,45%","0,16%",-%,Máq. e Equip. Industriais
1,ROMI3,P/L ,"4,80","6,63","6,49","8,51","6,31","13,42","-4,22","20,75","29,66","325,87",Máq. e Equip. Industriais
2,ROMI3,PEG Ratio ,"0,29","0,39",-,-,"0,05","-0,07","0,01","-1,53","0,07","-3,15",Máq. e Equip. Industriais
3,ROMI3,P/VP ,"1,01","1,40","1,39","1,46","0,76","0,79","0,28","0,19","0,33","0,69",Máq. e Equip. Industriais
4,ROMI3,EV/EBITDA ,"5,45","6,92","9,37","9,45","9,36","7,80","-37,32","11,63","12,67","21,88",Máq. e Equip. Industriais
5,ROMI3,EV/EBIT ,"6,55","8,31","12,60","12,48","16,13","12,40","-8,44","-184,49","59,21","30,49",Máq. e Equip. Industriais
6,ROMI3,P/EBITDA ,"3,85","5,32","7,88","7,99","6,68","6,20","-16,66","4,00","4,79","10,54",Máq. e Equip. Industriais
7,ROMI3,P/EBIT ,"4,62","6,38","10,60","10,56","11,51","9,86","-3,77","-63,54","22,39","14,69",Máq. e Equip. Industriais
8,ROMI3,VPA ,"13,16","13,16","11,09","12,05","11,07","9,78","9,14","8,94","8,59","8,67",Máq. e Equip. Industriais
9,ROMI3,P/Ativo ,"0,50","0,69","0,65","0,81","0,43","0,47","0,15","0,11","0,17","0,31",Máq. e Equip. Industriais
10,ROMI3,LPA ,"2,78","2,78","2,38","2,06","1,34","0,57","-0,60","0,08","0,10","0,02",Máq. e Equip. Industriais
11,ROMI3,P/SR ,"0,71","0,98","1,16","1,44","0,71","0,75","0,29","0,21","0,33","0,67",Máq. e Equip. Industriais
12,ROMI3,P/Cap. Giro ,"1,66","2,30","2,35","3,02","1,58","1,62","0,51","0,29","0,58","1,20",Máq. e Equip. Industriais
13,ROMI3,P/Ativo Circ. Liq. ,"-1,24","-1,71","-1,67","-1,82","-0,97","-1,05","-0,36","-0,25","-0,38","-0,70",Máq. e Equip. Industriais
14,ROMI3,Dív. líquida/PL ,"0,42","0,42","0,26","0,27","0,31","0,20","0,35","0,37","0,55","0,74",Máq. e Equip. Industriais
15,ROMI3,Dív. líquida/EBITDA ,"1,60","1,60","1,49","1,46","2,68","1,60","-20,65","7,62","7,88","11,34",Máq. e Equip. Industriais
16,ROMI3,Dív. líquida/EBIT ,"1,93","1,93","2,00","1,92","4,62","2,54","-4,67","-120,95","36,82","15,80",Máq. e Equip. Industriais
17,ROMI3,PL/Ativos ,"0,49","0,49","0,47","0,55","0,56","0,60","0,55","0,55","0,50","0,46",Máq. e Equip. Industriais
18,ROMI3,Passivos/Ativos ,"0,51","0,51","0,53","0,44","0,44","0,40","0,45","0,45","0,50","0,54",Máq. e Equip. Industriais
19,ROMI3,Liq. corrente ,"2,02","2,02","1,82","1,92","1,92","2,11","2,14","2,84","2,06","1,90",Máq. e Equip. Industriais
20,ROMI3,M. Bruta ,"32,29%","32,29%","30,71%","27,26%","27,76%","28,18%","19,93%","22,75%","25,81%","28,96%",Máq. e Equip. Industriais
21,ROMI3,M. EBITDA ,"18,35%","18,35%","14,77%","18,03%","10,67%","12,12%","-1,71%","5,34%","6,91%","6,32%",Máq. e Equip. Industriais
22,ROMI3,M. EBIT ,"15,29%","15,29%","10,98%","13,65%","6,19%","7,62%","-7,57%","-0,34%","1,48%","4,54%",Máq. e Equip. Industriais
23,ROMI3,M. Líquida ,"14,73%","14,73%","17,93%","16,94%","11,30%","5,60%","-6,76%","1,03%","1,12%","0,20%",Máq. e Equip. Industriais
24,ROMI3,ROE ,"21,12%","21,15%","21,46%","17,12%","12,07%","5,87%","-6,62%","0,93%","1,13%","0,21%",Máq. e Equip. Industriais
25,ROMI3,ROA ,"10,43%","10,43%","9,99%","9,48%","6,76%","3,50%","-3,66%","0,51%","0,56%","0,10%",Máq. e Equip. Industriais
26,ROMI3,ROIC ,"13,08%","13,08%","7,50%","6,16%","4,27%","3,82%","-5,71%","-0,33%","0,43%","1,79%",Máq. e Equip. Industriais
27,ROMI3,Giro ativos ,"0,71","0,71","0,56","0,56","0,60","0,63","0,54","0,50","0,50","0,47",Máq. e Equip. Industriais
28,ROMI3,CAGR Receitas 5 anos ,"18,71%","18,71%","9,91%","3,37%","2,18%","2,35%","-1,44%","-2,07%","6,41%","-0,84%",Máq. e Equip. Industriais
29,ROMI3,CAGR Lucros 5 anos ,-%,-%,"94,59%","78,11%","127,95%",-%,-%,"-37,94%","-9,45%","-59,53%",Máq. e Equip. Industriais
0,RPAD3,D.Y ,-%,-%,"0,01%",-%,-%,"0,02%",-%,"0,58%",-%,-%,Bancos
1,RPAD3,P/L ,"27,95","27,08","15,09","12,66","4,74","4,47",-,"3,80","5,37","5,81",Bancos
2,RPAD3,PEG Ratio ,"-0,65","-0,63",-,-,"-3,94","-0,31",-,"0,07","-0,20",-,Bancos
3,RPAD3,P/VP ,"0,52","0,50","0,50","0,52","0,21","0,21",-,"0,23","0,23","0,35",Bancos
4,RPAD3,EV/EBITDA ,-,"28,64","18,29","14,67",-,-,-,-,-,-,Bancos
5,RPAD3,EV/EBIT ,"29,26","28,64","18,29","14,67","5,49","4,71",-,"3,28","5,10","5,59",Bancos
6,RPAD3,P/EBITDA ,-,"29,12","15,10","12,79",-,-,-,-,-,-,Bancos
7,RPAD3,P/EBIT ,"30,07","29,12","15,10","12,79","4,85","4,81",-,"3,84","5,41","5,82",Bancos
8,RPAD3,VPA ,"12,27","12,27","12,14","11,74","11,33","10,84","10,43","10,05","9,18","8,76",Bancos
9,RPAD3,P/Ativo ,"0,52","0,50","0,49","0,52","0,21","0,21",-,"0,23","0,22","0,35",Bancos
10,RPAD3,LPA ,"0,23","0,23","0,40","0,48","0,51","0,51","0,60","0,61","0,39","0,53",Bancos
11,RPAD3,P/SR ,-,-,"5.281,73","1.847,89","629,89","632,37",-,"1.035,01","775,94","1.247,95",Bancos
12,RPAD3,P/Cap. Giro ,"8,92","8,64","40,50","-240,43","28,50","12,43",-,"54,86","-170,84","-264,52",Bancos
13,RPAD3,P/Ativo Circ. Liq. ,"-0,55","-0,54","-0,50","-0,52","-0,21","-0,22",-,"-0,23","-0,23","-0,35",Bancos
14,RPAD3,Dív. líquida/PL ,"-0,07","-0,07","-0,02","0,00","-0,01","-0,02","0,00","-0,01","0,00","0,00",Bancos
15,RPAD3,Dív. líquida/EBITDA ,-,-,"-0,62","-0,11",-,-,-,-,-,-,Bancos
16,RPAD3,Dív. líquida/EBIT ,"-3,86","-3,86","-0,62","-0,11","-0,29","-0,48","-0,06","-0,11","-0,05","-0,01",Bancos
17,RPAD3,PL/Ativos ,"0,99","0,99","0,99","0,99","0,99","0,99","0,99","0,99","0,99","0,99",Bancos
18,RPAD3,Passivos/Ativos ,"0,01","0,01","0,01","0,01","0,01","0,01","0,01","0,01","0,01","0,01",Bancos
19,RPAD3,Liq. corrente ,"7,26","7,26","2,32","0,76","2,01","3,36","1,02","1,61","0,82","0,79",Bancos
20,RPAD3,M. Bruta ,-%,-%,"94,85%","95,00%","95,06%","95,13%","94,98%","95,24%","85,90%","85,65%",Bancos
21,RPAD3,M. EBITDA ,-%,-%,"34.974,23%","14.448,93%",-%,-%,-%,-%,-%,-%,Bancos
22,RPAD3,M. EBIT ,-%,-%,"34.974,23%","14.448,93%","12.983,02%","13.139,29%","21.085,36%","26.919,05%","14.350,22%","21.444,50%",Bancos
23,RPAD3,M. Líquida ,-%,-%,"35.003,09%","14.600,00%","13.275,31%","14.135,06%","21.248,12%","27.268,25%","14.461,67%","21.494,26%",Bancos
24,RPAD3,ROE ,"1,86%","1,86%","3,30%","4,11%","4,48%","4,74%","5,75%","6,05%","4,22%","6,05%",Bancos
25,RPAD3,ROA ,"1,85%","1,85%","3,27%","4,08%","4,45%","4,70%","5,71%","6,01%","4,19%","6,01%",Bancos
26,RPAD3,ROIC ,"1,73%","1,73%","3,30%","4,07%","4,38%","4,09%","5,70%","5,97%","4,19%","6,04%",Bancos
27,RPAD3,Giro ativos ,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Bancos
28,RPAD3,CAGR Receitas 5 anos ,-%,-%,"-12,49%","4,29%","9,16%","27,06%","20,26%","-54,08%","-53,38%",-%,Bancos
29,RPAD3,CAGR Lucros 5 anos ,"-17,54%","-17,54%","-8,01%","4,48%","-0,87%","-3,64%","1,20%","3,57%","-7,06%",-%,Bancos
0,RPMG3,D.Y ,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,Exploração. Refino e Distribuição
1,RPMG3,P/L ,"-0,52","-0,52","-0,46","-1,52","-1,14","-31,19","-11,88","-0,35","-1,30","-0,54",Exploração. Refino e Distribuição
2,RPMG3,PEG Ratio ,"0,04","0,04",-,-,"0,05","0,54","-0,69","0,00","0,02","-0,02",Exploração. Refino e Distribuição
3,RPMG3,P/VP ,"-0,05","-0,05","-0,06","-0,12","-0,08","-3,10","-3,14","-0,11","-0,22","-0,27",Exploração. Refino e Distribuição
4,RPMG3,EV/EBITDA ,"-0,67","-0,67","-0,50","-1,82",-,-,-,-,-,-,Exploração. Refino e Distribuição
5,RPMG3,EV/EBIT ,"-0,66","-0,66","-0,49","-1,78","-1,08","-25,65","-11,61","-0,72","-1,81","-0,71",Exploração. Refino e Distribuição
6,RPMG3,P/EBITDA ,"-0,67","-0,67","-0,50","-1,82",-,-,-,-,-,-,Exploração. Refino e Distribuição
7,RPMG3,P/EBIT ,"-0,66","-0,66","-0,49","-1,78","-1,02","-25,51","-11,53","-0,57","-1,55","-0,62",Exploração. Refino e Distribuição
8,RPMG3,VPA ,"-52,53","-52,53","-47,16","-41,06","-37,69","-2,55","-2,30","-1,69","-1,19","-0,99",Exploração. Refino e Distribuição
9,RPMG3,P/Ativo ,"0,05","0,05","0,06","0,14","0,11","6,25","10,48","0,45","0,76","0,83",Exploração. Refino e Distribuição
10,RPMG3,LPA ,"-5,35","-5,35","-6,10","-3,38","-2,62","-0,25","-0,61","-0,52","-0,20","-0,50",Exploração. Refino e Distribuição
11,RPMG3,P/SR ,"0,09","0,09","0,13","0,29","0,20","10,60","9,44","0,24","1,02","2,17",Exploração. Refino e Distribuição
12,RPMG3,P/Cap. Giro ,"-0,06","-0,06","-0,07","-0,15","-0,09","-3,77","-4,47","-0,22","-0,81","-1,13",Exploração. Refino e Distribuição
13,RPMG3,P/Ativo Circ. Liq. ,"-0,69","-0,69","-0,81","-1,67","-1,13","-39,42","-35,21","-0,82","-1,12","-1,11",Exploração. Refino e Distribuição
